PUM00000951C86877D56F;7653;7655;kg/s;170.0;611.1111111111111;10;1;1439.2;21.6;1832;0.897
PUMP4CDA79884BE5002E;919;3596;kg/s;11.666666666666666;110.2222222222222310;10;1;194.4;7;1632;0.798

